combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
13464,19970418,1997,SS,71.9,212,9.25,Chris,Hewitt,Chris Hewitt,DB,45221.0,2501143,Cincinnati,72.0,210.0,1974-07-22,22.75890410958904,http://www.nfl.com/player/ChrisHewitt/2501143/profile,Kingston,,Jamaica,,,,,32.5,4.78,,10.0,,,,,
13465,19970833,1997,ILB,74.0,240,9.13,Anthony,Hicks,Anthony Hicks,LB,37130.0,,Middle Tennessee State,74.0,240.0,,,,,,,,,,,34.0,4.98,34.0,28.0,4.34,114.0,7.73,12.13,
13466,19970141,1997,CB,71.1,186,9.5,Van,Hiles,Van Hiles,DB,40506.0,2501155,Kentucky,72.0,195.0,1975-11-01,21.47945205479452,http://www.nfl.com/player/VanHiles/2501155/profile,Baton Rouge,LA,USA,,,,,31.75,4.78,35.0,10.0,4.26,116.0,7.24,12.43,
13467,19970007,1997,WR,71.9,189,9.5,Ike,Hilliard,Ike Hilliard,WR,32611.0,2501173,Florida,71.0,210.0,1976-04-05,21.052054794520547,http://www.nfl.com/player/IkeHilliard/2501173/profile,Patterson,LA,USA,Patterson HS,,LA,USA,32.63,,,,,,,,
13468,19970018,1997,DE,75.6,264,9.5,Kenny,Holmes,Kenny Holmes,DE,33124.0,2501220,Miami (FL),76.0,265.0,1973-10-24,23.5013698630137,http://www.nfl.com/player/KennyHolmes/2501220/profile,Vero Beach,FL,USA,,,,,33.75,4.71,33.0,,,,,,
13469,19970440,1997,RB,68.9,213,9.0,Priest,Holmes,Priest Holmes,RB,78712.0,2501222,Texas,69.0,213.0,1973-10-07,23.54794520547945,http://www.nfl.com/player/PriestHolmes/2501222/profile,Fort Smith,AR,USA,,,,,30.63,4.73,33.0,18.0,4.14,115.0,7.4,11.38,
13470,19970084,1997,CB,69.5,186,9.25,Ty,Howard,Ty Howard,DB,43210.0,2501252,Ohio State,70.0,185.0,1973-11-30,23.4,http://www.nfl.com/player/TyHoward/2501252/profile,Columbus,OH,USA,Briggs HS,Columbus,OH,USA,31.63,,,13.0,,,,,
13471,19970834,1997,ILB,73.0,242,9.88,Jarrett,Irons,Jarrett Irons,LB,48109.0,,Michigan,73.0,242.0,,,,,,,,,,,32.75,4.91,30.0,25.0,4.53,107.0,7.97,12.54,
13472,19970203,1997,CB,71.0,191,8.88,Hudhaifa,Ismaeli,Hudhaifa Ismaeli,DB,60208.0,2517201,Northwestern,71.0,191.0,1975-07-30,21.736986301369864,http://www.nfl.com/player/HudhaifaIsmaeli/2517201/profile,,,,,,,,32.75,4.57,33.0,,4.15,114.0,7.21,11.6,
13473,19970427,1997,DT,74.3,299,10.13,Waverly,Jackson,Waverly Jackson,OG,24061.0,2501345,Virginia Tech,74.0,343.0,1972-12-19,24.34794520547945,http://www.nfl.com/player/WaverlyJackson/2501345/profile,South Hill,VA,USA,,,,,34.5,5.08,30.5,32.0,,104.0,,,
13474,19970458,1997,TE,76.5,247,10.5,Mitch,Jacoby,Mitch Jacoby,TE,60115.0,2501350,Northern Illinois,76.0,260.0,1973-12-08,23.378082191780823,http://www.nfl.com/player/MitchJacoby/2501350/profile,Port Washington,WI,USA,,,,,34.63,4.96,32.5,21.0,4.5,112.0,7.81,11.56,
13475,19970198,1997,DT,74.9,295,9.63,Ed,Jasper,Ed Jasper,DT,77843.0,2501365,Texas A&M,74.0,295.0,1973-01-18,24.265753424657536,http://www.nfl.com/player/EdJasper/2501365/profile,Tyler,TX,USA,,,,,34.75,5.34,26.0,,4.72,92.0,8.84,,
13476,19970464,1997,OT,77.6,296,9.25,Kerry,Jenkins,Kerry Jenkins,OG,36082.0,2501385,Troy (AL),77.0,305.0,1973-09-06,23.632876712328766,http://www.nfl.com/player/KerryJenkins/2501385/profile,Birmingham,AL,USA,,,,,34.0,5.39,24.5,15.0,4.92,102.0,8.32,,
13477,19970835,1997,TE,75.8,258,9.63,Bryan,Jennings,Bryan Jennings,TE,24061.0,2501392,Virginia Tech,76.0,258.0,1975-01-22,22.254794520547946,http://www.nfl.com/player/BryanJennings/2501392/profile,,,,,,,,33.88,4.91,29.5,18.0,4.54,107.0,7.89,12.0,
13478,19970836,1997,CB,69.5,170,8.5,Aj,Johnson,Aj Johnson,DB,20740.0,,Maryland,70.0,170.0,,,,,,,,,,,31.63,4.69,31.0,7.0,4.03,108.0,7.67,11.44,
13479,19970837,1997,WR,71.1,183,9.5,Alonzo,Johnson,Alonzo Johnson,WR,45384.0,2501407,Central State (OH),71.0,183.0,1973-04-18,24.019178082191782,http://www.nfl.com/player/AlonzoJohnson/2501407/profile,Tuscaloosa,AL,USA,,,,,32.0,4.67,33.0,,4.28,116.0,7.46,11.49,
13480,19970104,1997,RB,71.8,209,9.5,Leon,Johnson,Leon Johnson,RB,27599.0,2501437,North Carolina,72.0,232.0,1974-07-13,22.783561643835615,http://www.nfl.com/player/LeonJohnson/2501437/profile,Morganton,NC,USA,,,,,32.5,4.68,34.0,,4.31,118.0,7.82,12.18,
13481,19970147,1997,TE,77.6,287,10.13,Damon,Jones,Damon Jones,TE,62901.0,2501477,Southern Illinois,77.0,277.0,1974-09-18,22.6,http://www.nfl.com/player/DamonJones/2501477/profile,Evanston,IL,USA,,,,,33.5,4.86,33.5,19.0,4.44,116.0,7.68,12.31,
13482,19970045,1997,TE,76.6,260,9.75,Freddie,Jones,Freddie Jones,TE,27599.0,2501485,North Carolina,76.0,265.0,1974-09-16,22.605479452054794,http://www.nfl.com/player/FreddieJones/2501485/profile,Cheverly,MD,USA,,,,,33.75,,,,,,,,
13483,19970154,1997,RB,68.6,204,9.25,George,Jones,George Jones,RB,92115.0,2501487,San Diego State,69.0,212.0,1973-12-31,23.315068493150687,http://www.nfl.com/player/GeorgeJones/2501487/profile,Greenville,SC,USA,Eastside HS,Taylors,SC,USA,30.5,4.58,35.0,,4.38,115.0,7.82,,
13484,19970051,1997,OLB,76.1,241,9.25,Greg,Jones,Greg Jones,LB,80309.0,2501488,Colorado,76.0,248.0,1974-05-22,22.926027397260274,http://www.nfl.com/player/GregJones/2501488/profile,Denver,CO,USA,John F. Kennedy HS,Denver,CO,USA,34.63,4.82,38.0,19.0,4.19,129.0,7.48,11.29,
13485,19970006,1997,OT,76.9,301,9.88,Walter,Jones,Walter Jones,OT,32306.0,2501526,Florida State,77.0,325.0,1974-01-19,23.263013698630136,http://www.nfl.com/player/WalterJones/2501526/profile,Aliceville,AL,USA,Aliceville HS,,AL,USA,34.5,5.09,30.5,,4.73,108.0,8.23,,
13486,19970152,1997,DE,75.8,246,10.63,Ndukwe,Kalu,Ndukwe Kalu,DE,77005.0,2501558,Rice,75.0,266.0,1975-08-03,21.726027397260275,http://www.nfl.com/player/NdukweKalu/2501558/profile,Baltimore,MD,USA,,,,,34.13,4.92,39.0,23.0,4.13,121.0,7.55,,
13487,19970838,1997,OG,76.1,289,10.0,Ben,Kaufman,Ben Kaufman,OG,79415.0,,Texas Tech,76.0,289.0,,,,,,,,,,,33.5,5.6,23.0,13.0,,99.0,,,
13488,19970033,1997,FS,74.1,199,9.88,Rob,Kelly,Rob Kelly,S,43210.0,2501584,Ohio State,72.0,205.0,1974-06-21,22.843835616438355,http://www.nfl.com/player/RobKelly/2501584/profile,Newark,OH,USA,,,,,32.0,4.62,30.5,,4.03,107.0,7.3,10.99,
13489,19970208,1997,DT,76.4,286,9.13,Matt,Keneley,Matt Keneley,DT,90089.0,2501592,USC,77.0,295.0,1973-12-01,23.397260273972602,http://www.nfl.com/player/MattKeneley/2501592/profile,Santa Ana,CA,USA,,,,,33.63,5.38,27.5,18.0,4.69,103.0,7.98,,
13490,19970046,1997,WR,72.6,186,8.88,Joey,Kent,Joey Kent,WR,37998.0,2501599,Tennessee,73.0,191.0,1974-04-23,23.005479452054793,http://www.nfl.com/player/JoeyKent/2501599/profile,Huntsville,AL,USA,,,,,33.75,,,,,,,,
13491,19970839,1997,RB,72.9,207,10.38,Randy,Kinder,Randy Kinder,RB,46556.0,2501614,Notre Dame,73.0,207.0,1975-04-04,22.057534246575344,http://www.nfl.com/player/RandyKinder/2501614/profile,Washington,DC,USA,,,,,33.25,4.46,31.0,,4.17,120.0,7.4,11.06,
13492,19970419,1997,OLB,71.8,203,9.0,Sammy,Knight,Sammy Knight,DB,90089.0,2501638,USC,73.0,215.0,1975-09-10,21.621917808219177,http://www.nfl.com/player/SammyKnight/2501638/profile,Fontana,CA,USA,,,,,31.5,4.9,31.5,,4.31,108.0,7.25,11.91,
13493,19970009,1997,CB,71.3,196,9.5,Tom,Knight,Tom Knight,DB,52242.0,2501639,Iowa,72.0,202.0,1974-12-29,22.32054794520548,http://www.nfl.com/player/TomKnight/2501639/profile,Summit,NJ,USA,Cherokee HS,,NJ,USA,31.75,4.5,35.5,19.0,4.17,118.0,7.09,10.97,
13494,19970840,1997,RB,70.3,206,9.5,Brian,Knuckles,Brian Knuckles,RB,61455.0,,Western Illinois,70.0,206.0,,,,,,,,,,,32.25,4.65,34.0,3.0,4.3,113.0,7.64,11.65,
13495,19970085,1997,OT,77.3,313,9.25,Tim,Kohn,Tim Kohn,OG,50011.0,2501643,Iowa State,77.0,310.0,1973-12-06,23.383561643835616,http://www.nfl.com/player/TimKohn/2501643/profile,Wadsworth,IL,USA,,,,,34.13,5.31,32.0,25.0,4.37,111.0,7.9,,
13496,19970448,1997,QB,74.3,220,9.88,Eric,Kresser,Eric Kresser,QB,25755.0,2501659,Marshall,74.0,223.0,1973-02-06,24.213698630136985,http://www.nfl.com/player/EricKresser/2501659/profile,Cincinnati,OH,USA,Palm Beach Gardens HS,,FL,USA,33.5,,,,,,,,
13497,19970841,1997,P,76.9,226,9.25,John,Krueger,John Krueger,P,27708.0,,Duke,77.0,226.0,,,,,,,,,,,33.5,,,,,,,,
13498,19970842,1997,P,76.1,228,9.0,Todd,Kurz,Todd Kurz,P,61790.0,,Illinois State,76.0,228.0,,,,,,,,,,,34.25,,,,,,,,
13499,19970843,1997,OLB,73.1,227,9.5,Paul,Lacoste,Paul Lacoste,OLB,39762.0,,Mississippi State,73.0,227.0,,,,,,,,,,,32.5,4.74,32.0,17.0,4.3,116.0,7.46,11.76,
13500,19970022,1997,TE,79.1,280,11.5,David,LaFleur,David LaFleur,TE,70803.0,2501678,Louisiana State,79.0,272.0,1974-01-29,23.235616438356164,http://www.nfl.com/player/DavidLaFleur/2501678/profile,Lake Charles,LA,USA,Westlake HS,,LA,USA,34.5,4.84,30.5,17.0,,112.0,,,
13501,19970428,1997,RB,69.6,209,8.63,Fred,Lane,Fred Lane,RB,38301.0,2501687,Lane (TN),70.0,205.0,1975-09-06,21.632876712328766,http://www.nfl.com/player/FredLane/2501687/profile,Nashville,TN,USA,,,,,31.13,4.75,31.0,19.0,4.18,116.0,7.39,11.5,
13502,19970017,1997,DE,76.1,277,9.75,Kenard,Lang,Kenard Lang,DE,33124.0,2501690,Miami (FL),75.0,264.0,1975-01-31,22.23013698630137,http://www.nfl.com/player/KenardLang/2501690/profile,Orlando,FL,USA,Maynard Evans HS,,FL,USA,36.0,4.83,33.5,20.0,4.59,112.0,8.14,,
13503,19970844,1997,WR,71.5,172,9.88,Tony,Lanier,Tony Lanier,WR,23806.0,,Virginia State,72.0,172.0,,,,,,,,,,,33.63,4.67,33.5,,4.19,120.0,7.09,11.03,
13504,19970167,1997,FB,72.8,259,10.5,Steve,Lee,Steve Lee,RB,47405.0,2519297,Indiana,73.0,259.0,1974-04-16,23.024657534246575,http://www.nfl.com/player/SteveLee/2519297/profile,Indianapolis,IN,USA,,,,,32.25,4.83,33.5,25.0,4.37,109.0,7.79,11.78,
13505,19970462,1997,OT,77.1,261,10.13,Matt,Lepsis,Matt Lepsis,OT,80309.0,2501727,Colorado,76.0,290.0,1974-01-13,23.279452054794522,http://www.nfl.com/player/MattLepsis/2501727/profile,Conroe,TX,USA,Frisco HS,,TX,USA,33.88,,,,,,,,
13506,19970845,1997,TE,74.3,246,10.5,Ronald,Leshinski,Ronald Leshinski,TE,10996.0,,Army (West Point),74.0,246.0,,,,,,,,,,,33.0,4.87,31.5,14.0,4.29,108.0,7.51,12.01,
13507,19970123,1997,RB,73.1,233,9.13,Chad,Levitt,Chad Levitt,RB,14853.0,2501736,Cornell,73.0,231.0,1975-11-21,21.424657534246574,http://www.nfl.com/player/ChadLevitt/2501736/profile,Melrose Park,PA,USA,Cheltenham HS,,PA,USA,31.5,4.61,34.5,19.0,4.19,122.0,7.41,11.46,
13508,19970407,1997,TE,77.4,248,9.5,Chad,Lewis,Chad Lewis,TE,84602.0,2501740,BYU,78.0,252.0,1971-10-05,25.556164383561644,http://www.nfl.com/player/ChadLewis/2501740/profile,Fort Dix,NJ,USA,,,,,33.25,4.88,31.0,15.0,4.47,119.0,7.76,11.87,
13509,19970433,1997,CB,71.8,183,9.75,Earl,Little,Earl Little,S,33124.0,2501769,Miami (FL),72.0,202.0,1973-03-10,24.126027397260273,http://www.nfl.com/player/EarlLittle/2501769/profile,Miami,FL,USA,,,,,31.75,4.62,31.5,2.0,4.49,113.0,7.58,11.97,
13510,19970846,1997,OT,78.1,292,10.13,Shea,Little,Shea Little,OT,97850.0,,Eastern Oregon,78.0,292.0,,,,,,,,,,,33.25,,,,,,,,
13511,19970047,1997,WR,71.9,171,8.63,Kevin,Lockett,Kevin Lockett,WR,66506.0,2501775,Kansas State,72.0,182.0,1974-09-08,22.627397260273973,http://www.nfl.com/player/KevinLockett/2501775/profile,Tulsa,OK,USA,,,,,33.25,4.57,36.5,,3.93,121.0,6.88,10.89,
13512,19970050,1997,CB,71.8,207,9.5,Mike,Logan,Mike Logan,DB,26506.0,2501784,West Virginia,73.0,211.0,1974-09-15,22.60821917808219,http://www.nfl.com/player/MikeLogan/2501784/profile,Pittsburgh,PA,USA,McKeesport Area HS,,PA,USA,32.63,,,,,,,,
13513,19970457,1997,P,71.6,192,8.25,Ryan,Longwell,Ryan Longwell,K,94720.0,2501792,California,72.0,200.0,1974-08-16,22.69041095890411,http://www.nfl.com/player/RyanLongwell/2501792/profile,Seattle,WA,USA,Bend HS,,OR,USA,30.0,,,,,,,,
13514,19970157,1997,DE,76.5,247,10.0,Nicholas,Lopez,Nicholas Lopez,DE,77004.0,2519708,Texas Southern,77.0,247.0,1972-07-17,24.77260273972603,http://www.nfl.com/player/NicholasLopez/2519708/profile,,,,,,,,35.88,4.94,31.0,18.0,4.69,106.0,7.84,,
13515,19970847,1997,FS,71.4,197,9.88,Harold,Lusk,Harold Lusk,S,84112.0,,Utah,71.0,197.0,,,,,,,,,,,33.25,4.76,36.0,12.0,4.45,110.0,7.3,11.87,
13516,19970107,1997,DE,76.6,278,10.5,Pratt,Lyons,Pratt Lyons,DE,36082.0,2501827,Troy (AL),77.0,295.0,1974-09-17,22.602739726027398,http://www.nfl.com/player/PrattLyons/2501827/profile,Fort Worth,TX,USA,,,,,35.63,5.07,29.0,12.0,4.73,111.0,7.9,,
13517,19970111,1997,SS,71.9,200,9.5,Tremain,Mack,Tremain Mack,S,33124.0,2501838,Miami (FL),72.0,193.0,1974-11-21,22.424657534246574,http://www.nfl.com/player/TremainMack/2501838/profile,Tyler,TX,USA,,,,,32.25,4.54,35.0,,4.19,123.0,7.24,11.32,
13518,19970848,1997,WR,72.9,205,9.25,Chad,Mackey,Chad Mackey,WR,71272.0,2501839,Louisiana Tech,73.0,205.0,1974-03-21,23.095890410958905,http://www.nfl.com/player/ChadMackey/2501839/profile,,,,,,,,32.0,4.68,34.0,,3.99,115.0,7.06,11.29,
13519,19970044,1997,CB,71.1,181,8.5,Sam,Madison,Sam Madison,DB,40292.0,2501843,Louisville,71.0,180.0,1974-04-23,23.005479452054793,http://www.nfl.com/player/SamMadison/2501843/profile,Thomasville,GA,USA,,,,,31.88,4.61,36.5,8.0,4.16,119.0,7.19,11.16,
13520,19970228,1997,TE,76.5,249,9.5,Kris,Mangum,Kris Mangum,TE,38677.0,2501856,Mississippi,76.0,252.0,1973-08-15,23.693150684931506,http://www.nfl.com/player/KrisMangum/2501856/profile,Magee,MS,USA,,,,,32.38,4.92,32.0,27.0,4.29,112.0,7.63,11.86,
13521,19970170,1997,WR,71.1,181,9.5,Brian,Manning,Brian Manning,WR,94305.0,2501862,Stanford,71.0,187.0,1975-04-22,22.008219178082193,http://www.nfl.com/player/BrianManning/2501862/profile,Kansas City,KS,USA,,,,,31.5,4.59,34.5,,4.12,120.0,7.31,11.53,
13522,19970199,1997,DE,77.6,281,9.75,Rod,Manuel,Rod Manuel,DE,73019.0,2501865,Oklahoma,77.0,290.0,1974-10-08,22.545205479452054,http://www.nfl.com/player/RodManuel/2501865/profile,Fort Worth,TX,USA,,,,,35.0,5.09,28.5,7.0,4.59,102.0,8.04,,
13523,19970849,1997,QB,74.4,234,9.5,Jason,Martin,Jason Martin,QB,71272.0,,Louisiana Tech,74.0,234.0,,,,,,,,,,,33.63,5.01,29.0,,4.47,101.0,7.81,,
13524,19970098,1997,WR,70.8,193,10.0,Derrick,Mason,Derrick Mason,WR,48824.0,2501898,Michigan State,70.0,197.0,1974-01-17,23.268493150684932,http://www.nfl.com/player/DerrickMason/2501898/profile,Detroit,MI,USA,,,,,32.25,4.55,32.0,,4.46,113.0,7.33,11.65,
13525,19970095,1997,P,73.1,184,9.0,Brad,Maynard,Brad Maynard,P,47306.0,2501931,Ball State (IN),73.0,188.0,1974-02-09,23.205479452054796,http://www.nfl.com/player/BradMaynard/2501931/profile,Tipton,IN,USA,Sheridan HS,,IN,USA,30.13,,,,,,,,
13526,19970040,1997,CB,70.4,198,9.0,Dexter,McCleon,Dexter McCleon,DB,29631.0,2501946,Clemson,70.0,195.0,1973-10-09,23.542465753424658,http://www.nfl.com/player/DexterMcCleon/2501946/profile,Meridian,MS,USA,,,,,32.5,4.53,35.0,14.0,4.14,117.0,7.3,11.68,
13527,19970118,1997,ILB,73.6,251,9.5,Tyrus,McCloud,Tyrus McCloud,LB,40292.0,2501949,Louisville,73.0,250.0,1974-11-12,22.44931506849315,http://www.nfl.com/player/TyrusMcCloud/2501949/profile,Fort Lauderdale,FL,USA,,,,,33.5,5.02,,35.0,,110.0,,,
13528,19970188,1997,ILB,74.1,240,9.5,Tony,McCombs,Tony McCombs,LB,40475.0,2501953,Eastern Kentucky,74.0,246.0,1974-08-24,22.66849315068493,http://www.nfl.com/player/TonyMcCombs/2501953/profile,Hopkinsville,KY,USA,,,,,32.25,4.75,34.0,20.0,,,,,
13529,19970143,1997,CB,70.0,187,9.25,George,McCullough,George McCullough,DB,76706.0,2501962,Baylor,70.0,187.0,1975-02-18,22.18082191780822,http://www.nfl.com/player/GeorgeMcCullough/2501962/profile,Galveston,TX,USA,,,,,31.63,4.5,36.5,8.0,4.07,114.0,7.24,11.27,
13530,19970850,1997,CB,71.0,181,9.0,Tim,Mctyer,Tim Mctyer,DB,84602.0,,BYU,71.0,181.0,,,,,,,,,,,31.0,4.58,31.0,7.0,4.35,108.0,7.49,11.84,
13531,19970048,1997,OT,76.9,297,9.75,Adam,Meadows,Adam Meadows,OT,30602.0,2502057,Georgia,77.0,290.0,1974-01-25,23.246575342465754,http://www.nfl.com/player/AdamMeadows/2502057/profile,Powder Springs,GA,USA,,,,,33.5,5.04,30.0,,4.47,107.0,7.72,,
13532,19970063,1997,OG,75.3,324,10.25,Frank,Middleton,Frank Middleton,OG,85721.0,2502080,Arizona,75.0,330.0,1974-10-25,22.4986301369863,http://www.nfl.com/player/FrankMiddleton/2502080/profile,Beaumont,TX,USA,West Brook Senior HS,,TX,USA,34.88,5.21,27.0,22.0,4.85,106.0,8.33,,
13533,19970174,1997,TE,75.9,262,9.63,Itula,Mili,Itula Mili,TE,84602.0,2502087,BYU,76.0,260.0,1973-04-20,24.013698630136986,http://www.nfl.com/player/ItulaMili/2502087/profile,Kahuku,HI,USA,,,,,34.0,,,16.0,,,,,
13534,19970851,1997,CB,69.4,191,9.75,Brian,Miller,Brian Miller,DB,16802.0,,Penn State,69.0,191.0,,,,,,,,,,,30.63,,,14.0,,,,,
13535,19970213,1997,WR,70.1,192,9.63,Chris,Miller,Chris Miller,WR,90089.0,2521191,USC,70.0,192.0,1973-07-10,23.791780821917808,http://www.nfl.com/player/ChrisMiller/2521191/profile,Los Angeles,CA,USA,,,,,32.5,4.58,31.5,,4.32,115.0,7.4,11.69,
13536,19970056,1997,FS,70.1,188,9.0,Mike,Minter,Mike Minter,S,68588.0,2502131,Nebraska,70.0,195.0,1974-01-15,23.273972602739725,http://www.nfl.com/player/MikeMinter/2502131/profile,Cleveland,OH,USA,,,,,31.38,4.5,36.0,11.0,4.0,122.0,7.23,10.97,
13537,19970059,1997,DE,74.9,289,9.63,Brandon,Mitchell,Brandon Mitchell,DE,77843.0,2502138,Texas A&M,75.0,290.0,1975-06-19,21.84931506849315,http://www.nfl.com/player/BrandonMitchell/2502138/profile,Abbeville,LA,USA,,,,,35.63,4.92,32.5,16.0,4.36,115.0,7.67,,
13538,19970134,1997,C,76.3,307,10.5,Jeff,Mitchell,Jeff Mitchell,C,32611.0,2502144,Florida,76.0,300.0,1974-01-29,23.235616438356164,http://www.nfl.com/player/JeffMitchell/2502144/profile,Dallas,TX,USA,Countryside HS,,FL,USA,33.75,,,33.0,,,,,
13539,19970420,1997,OLB,74.5,240,9.63,Keith,Mitchell,Keith Mitchell,LB,77843.0,2502146,Texas A&M,74.0,245.0,1974-07-24,22.753424657534246,http://www.nfl.com/player/KeithMitchell/2502146/profile,Garland,TX,USA,,,,,34.13,4.73,35.5,22.0,,,,,
13540,19970852,1997,RB,70.4,194,9.63,Shon,Mitchell,Shon Mitchell,RB,78712.0,,Texas,70.0,194.0,,,,,,,,,,,32.25,4.62,31.0,,4.17,120.0,7.56,11.7,
13541,19970117,1997,CB,71.5,189,9.0,Monty,Montgomery,Monty Montgomery,DB,77006.0,2502169,Houston,72.0,195.0,1973-12-08,23.378082191780823,http://www.nfl.com/player/MontyMontgomery/2502169/profile,Dallas,TX,USA,,,,,32.25,4.61,32.5,,4.09,112.0,7.18,11.33,
13542,19970103,1997,ILB,73.9,253,9.25,Pete,Monty,Pete Monty,LB,53706.0,2502175,Wisconsin,74.0,250.0,1974-07-03,22.81095890410959,http://www.nfl.com/player/PeteMonty/2502175/profile,Fort Collins,CO,USA,,,,,32.0,4.84,32.5,26.0,4.29,109.0,7.41,11.85,
13543,19970413,1997,OG,74.6,292,10.25,Larry,Moore,Larry Moore,C,84602.0,2502188,BYU,75.0,300.0,1975-06-01,21.898630136986302,http://www.nfl.com/player/LarryMoore/2502188/profile,San Diego,CA,USA,,,,,33.75,5.52,27.5,21.0,4.84,105.0,8.61,,
13544,19970853,1997,RB,70.1,192,9.13,Beau,Morgan,Beau Morgan,RB,80840.0,,Air Force Academy,70.0,192.0,,,,,,,,,,,29.75,4.61,36.5,,3.97,125.0,7.16,11.21,
13545,19970010,1997,OG,75.0,313,10.63,Chris,Naeole,Chris Naeole,OG,80309.0,2502256,Colorado,75.0,328.0,1974-12-25,22.33150684931507,http://www.nfl.com/player/ChrisNaeole/2502256/profile,Kailua,HI,USA,Kahuku HS,,HI,USA,34.63,,,,,,,,
13546,19970120,1997,OT,78.1,387,10.75,Jamie,Nails,Jamie Nails,OG,32307.0,2502258,Florida A&M,78.0,335.0,1977-06-03,19.89041095890411,http://www.nfl.com/player/JamieNails/2502258/profile,Baxley,GA,USA,,,,,36.25,5.77,21.5,37.0,5.4,93.0,9.18,,
13547,19970854,1997,RB,71.5,219,8.5,Ray,Nealy,Ray Nealy,RB,71601.0,2502267,Arkansas-Pine Bluff,72.0,219.0,1975-04-30,21.986301369863014,http://www.nfl.com/player/RayNealy/2502267/profile,Little Rock,AR,USA,,,,,31.88,4.61,34.5,9.0,4.48,114.0,7.6,12.11,
13548,19970067,1997,OG,74.4,291,10.0,Dan,Neil,Dan Neil,OG,78712.0,2502271,Texas,74.0,285.0,1973-10-21,23.50958904109589,http://www.nfl.com/player/DanNeil/2502271/profile,Houston,TX,USA,Cypress Creek HS,Harris County,TX,USA,32.5,,,25.0,,,,,
13549,19970855,1997,OG,75.4,291,10.25,Brian,Newnam,Brian Newnam,OG,74104.0,2502288,Tulsa (OK),75.0,291.0,1974-02-11,23.2,http://www.nfl.com/player/BrianNewnam/2502288/profile,Stroud,OK,USA,,,,,33.0,5.35,29.0,31.0,4.75,109.0,8.4,,
13550,19970856,1997,QB,78.1,224,10.13,Brad,Otton,Brad Otton,QB,90089.0,,USC,78.0,224.0,,,,,,,,,,,33.63,5.0,31.5,,4.39,112.0,7.54,,
13551,19970001,1997,OT,78.9,334,10.75,Orlando,Pace,Orlando Pace,OT,43210.0,2502379,Ohio State,79.0,325.0,1975-11-04,21.471232876712328,http://www.nfl.com/player/OrlandoPace/2502379/profile,Sandusky,OH,USA,Sandusky HS,,OH,USA,36.25,,,,,,,,
13552,19970178,1997,C,76.3,290,10.25,Dan,Palmer,Dan Palmer,C,80840.0,2502388,Air Force Academy,76.0,290.0,1973-08-24,23.66849315068493,http://www.nfl.com/player/DanPalmer/2502388/profile,Detroit,MI,USA,,,,,35.0,5.05,33.5,21.0,4.62,127.0,8.2,,
13553,19970857,1997,FS,71.8,192,9.13,Jason,Parker,Jason Parker,S,37998.0,,Tennessee,72.0,192.0,,,,,,,,,,,30.63,4.82,34.0,21.0,4.5,117.0,7.82,12.19,
13554,19970214,1997,OG,77.4,307,10.75,Nathan,Parks,Nathan Parks,OT,94305.0,2502410,Stanford,77.0,305.0,1974-10-24,22.5013698630137,http://www.nfl.com/player/NathanParks/2502410/profile,Chico,CA,USA,,,,,34.88,5.44,24.5,,4.56,99.0,8.0,,
13555,19970076,1997,C,75.5,303,9.63,Rod,Payne,Rod Payne,C,48109.0,2502431,Michigan,76.0,305.0,1974-06-14,22.863013698630137,http://www.nfl.com/player/RodPayne/2502431/profile,Miami,FL,USA,,,,,35.0,5.64,24.0,28.0,,,,,
13556,19970114,1997,DT,75.9,301,9.63,Seth,Payne,Seth Payne,DT,14853.0,2502432,Cornell,76.0,303.0,1975-02-12,22.197260273972603,http://www.nfl.com/player/SethPayne/2502432/profile,Clifton Springs,NY,USA,,,,,34.13,5.13,33.0,25.0,4.52,114.0,8.0,,
13557,19970858,1997,WR,69.4,170,9.88,Pearce,Pegross,Pearce Pegross,WR,76706.0,,Baylor,69.0,170.0,,,,,,,,,,,31.88,4.63,31.5,,4.29,116.0,7.34,11.32,
13558,19970859,1997,C,75.5,287,10.13,Harvey,Pennypacker,Harvey Pennypacker,C,13244.0,,Syracuse,76.0,287.0,,,,,,,,,,,32.5,,,26.0,,,,,
13559,19970860,1997,OT,75.5,292,9.5,Todd,Perkins,Todd Perkins,OT,78363.0,,Texas A&M-Kingsville,76.0,292.0,,,,,,,,,,,34.0,5.38,28.5,27.0,4.77,101.0,8.73,,
13560,19970177,1997,TE,76.4,246,10.0,Ed,Perry,Ed Perry,TE,22807.0,2502447,James Madison (VA),76.0,265.0,1974-09-01,22.646575342465752,http://www.nfl.com/player/EdPerry/2502447/profile,Richmond,VA,USA,,,,,35.13,4.84,33.5,,4.07,118.0,7.27,11.5,
13561,19970861,1997,CB,68.6,189,9.5,Nathan,Perryman,Nathan Perryman,DB,30332.0,,Georgia Tech,69.0,189.0,,,,,,,,,,,31.25,4.66,30.5,,4.15,113.0,7.27,11.15,
